length,number_of_hashtags,number_of_mentions,likes_received,retweets_received,sentiment_polarity,sentiment.subjectivity,time
138,0,0,85886,24061,0.125,0.16666666666666666,11
49,0,0,120400,36720,1.0,0.75,22
138,0,0,119097,39773,0.0,0.0,21
140,0,0,81256,16290,0.9,0.875,20
136,0,1,146742,54378,0.0,0.75,17
76,0,0,52646,10025,0.0,0.0,16
72,0,0,133615,27318,-0.325,0.775,12
131,0,1,65033,13666,-0.05681818181818182,0.37727272727272726,12
95,0,0,90659,17805,-0.20833333333333334,0.5416666666666666,02
140,0,0,106997,22819,0.5,0.35000000000000003,02
139,0,0,87823,17182,0.2,0.4,02
140,0,0,99648,19512,0.19,0.6633333333333333,02
136,0,0,172114,36614,0.2,0.5399999999999999,11
10,0,0,179933,26773,0.0,0.0,13
51,2,0,62337,10015,0.0,0.0,01
88,1,0,53703,7289,0.13636363636363635,0.5,01
59,0,1,81114,10873,0.5,0.5,02
114,0,1,68836,14432,0.5,0.5,21
142,0,0,87690,15165,0.5333333333333333,0.5,17
93,0,0,103693,15477,0.06666666666666667,0.10000000000000002,20
137,0,0,110383,24221,-0.375,0.5333333333333333,18
139,0,1,106644,21403,0.20625000000000004,0.6333333333333333,11
138,0,0,84873,18804,0.0,0.75,11
138,0,0,127162,28120,0.0,0.0,22
137,0,0,120915,23409,0.5,0.375,21
80,0,1,44620,9919,0.0,0.0,18
142,0,0,101774,19511,0.25,0.34375,13
138,0,0,197184,61368,0.11481481481481481,0.3185185185185185,13
132,0,0,155151,34008,0.775,0.875,12
140,0,2,105977,25784,-0.10833333333333332,0.9166666666666666,03
76,0,0,89205,19931,0.0,0.1,17
14,0,0,69960,8760,0.0,0.0,13
140,0,0,98263,21383,-1.0,1.0,12
139,0,0,79052,18041,-0.275,0.45,12
99,0,0,56795,8142,0.0,0.1,00
119,0,0,105756,22759,-0.1,0.375,00
81,0,0,54970,10411,0.25,0.5,22
140,0,0,114242,15973,0.41000000000000003,0.47000000000000003,12
137,0,0,77515,11926,0.55,0.35,12
136,0,0,115299,25634,-0.375,0.8333333333333334,23
74,0,0,104447,23291,0.5,1.0,20
131,0,0,92146,15787,0.09318181818181819,0.4772727272727273,00
59,0,0,103999,15486,0.05000000000000002,0.5,21
48,0,0,237747,47742,0.9,0.875,14
139,0,0,137550,34278,-0.19642857142857142,0.6238095238095238,14
140,0,1,109356,25759,0.0,0.0,21
135,0,0,97143,14996,0.125,0.15,13
140,0,0,182091,38461,-0.06166666666666667,0.3616666666666667,13
66,0,0,96829,13904,-0.0625,0.25,00
140,0,0,117655,21375,0.19,0.6599999999999999,23
123,0,5,159146,52401,-0.25,0.5,21
79,0,0,55233,9755,0.0,0.0,15
108,0,0,68065,10780,0.08666666666666667,0.3866666666666667,13
138,0,0,147651,25931,0.15000000000000002,1.0,11
106,0,0,97042,14122,0.0,0.0,11
132,0,0,100840,16993,0.06666666666666667,0.6666666666666666,10
73,0,0,91637,18444,0.0,0.0,23
140,0,0,118439,26650,-0.6624999999999999,0.8333333333333333,14
135,0,0,96832,19520,0.19,0.78,14
80,0,0,123330,24812,0.0,1.0,12
139,0,1,87743,17006,-0.25,0.3,11
137,0,0,125083,23236,0.4490909090909091,0.6236363636363635,11
146,0,2,108039,53315,0.0,0.1,23
81,1,0,57386,14371,0.0,0.0,21
135,0,0,70472,17601,0.0,0.0,19
156,1,1,72964,14023,1.0,0.9,19
115,0,0,64675,10544,1.0,0.75,16
123,0,0,125638,31350,-0.016666666666666663,0.3666666666666667,13
89,0,0,98379,24906,0.1,0.35,12
144,0,0,75901,16083,-0.43333333333333335,0.8666666666666667,12
144,0,2,78375,20778,-0.5,0.5,12
127,0,0,115049,27024,0.0,0.3333333333333333,12
143,0,3,101991,25369,-0.15000000000000002,0.8291666666666666,11
143,0,0,85949,17613,-0.5,0.29999999999999993,22
109,0,0,45074,8372,0.0,0.0,21
138,0,3,57734,11200,0.8,0.75,20
140,0,0,108880,26191,0.06666666666666665,0.43333333333333335,14
142,1,0,89072,16017,0.13636363636363635,0.45454545454545453,03
118,1,0,62637,10762,0.0,0.0,02
152,0,1,83702,15203,1.0,1.0,18
81,0,2,83123,13232,1.0,0.9,16
139,0,0,72922,11610,0.0,0.0,15
136,0,0,138264,25090,-0.09687500000000002,0.6625,22
111,0,0,100853,15929,0.5,0.625,15
140,0,0,80232,15049,0.047619047619047616,0.5476190476190476,13
87,0,0,80850,12891,0.1,0.15,13
139,0,1,110250,24456,-0.3333333333333333,0.7000000000000001,12
144,0,0,78597,22183,0.0,0.0,11
139,0,0,145242,28885,-0.5625,0.5,11
94,1,0,60717,14359,0.0,0.0,05
109,0,1,0,4746,0.13636363636363635,0.5,03
140,0,0,95583,13605,0.5,0.39000000000000007,23
133,0,1,82252,13066,0.525,0.525,23
140,0,0,203510,27957,0.31500000000000006,0.8016666666666666,23
127,0,0,90296,16560,1.0,0.75,18
136,0,0,117668,16558,0.5,0.5,13
132,0,0,81896,12689,-0.19444444444444448,0.2888888888888889,13
137,0,0,75313,13797,0.5583333333333333,0.6666666666666666,13
140,0,0,98841,22712,-0.35000000000000003,0.5,12
110,1,0,156222,39170,-0.4,0.75,23
140,0,1,104474,23299,-0.28125,0.75,13
127,0,0,87258,17274,0.375,0.6875,13
57,0,0,232203,65969,0.0,0.0,23
131,0,0,69579,10606,0.11174242424242424,0.48484848484848486,15
137,0,0,89267,14667,0.30952380952380953,0.5885714285714286,13
140,0,0,66367,11595,0.0673611111111111,0.2409722222222222,13
139,0,0,83829,15550,-0.005555555555555573,0.43333333333333335,13
140,0,0,71985,14669,0.08750000000000002,1.0,13
140,0,0,82650,19051,0.0625,0.5,11
86,0,0,159977,31990,0.09943181818181819,0.4772727272727273,01
84,0,0,85915,17324,0.5,0.5,22
138,0,0,81012,21496,0.5,0.5,21
86,0,0,120210,29968,0.4000000000000001,0.7999999999999999,19
132,0,1,95736,21691,0.4,0.375,19
140,0,0,86587,17213,0.14265873015873018,0.5841269841269842,17
81,0,0,62578,18734,-0.5,1.0,15
138,0,1,139566,26729,-0.08571428571428572,0.8214285714285714,15
143,0,0,88393,15948,0.575,0.7,15
140,0,0,73403,10615,-0.7000000000000001,0.9333333333333332,13
139,0,0,112606,21931,-0.2,0.45,12
140,0,0,153859,35809,0.175,0.525,01
150,0,1,106188,18145,0.9,0.9,16
140,0,0,184329,49622,-0.75,0.9,12
139,0,0,142429,31917,0.255,0.495,02
133,0,1,89772,16132,-0.1,0.45000000000000007,02
118,0,1,52420,7951,0.41666666666666663,0.5833333333333333,23
142,0,1,94323,18952,-0.3125,0.825,16
138,0,0,122527,23616,0.0630952380952381,0.8095238095238096,12
140,0,0,158293,35628,-0.35625,0.85,12
106,0,0,262097,71285,0.38125000000000003,0.7625,03
68,1,0,181456,35794,0.7,0.625,22
137,0,0,143976,28040,-0.47125,1.0,20
138,0,0,135200,28586,-0.4374999999999999,0.5833333333333333,20
138,0,0,126659,27591,0.32500000000000007,0.7416666666666667,00
86,0,1,69393,11197,0.27777777777777773,0.38888888888888884,00
137,0,0,95378,17579,-0.3333333333333333,1.0,23
126,0,0,133946,28931,-0.5025,0.8166666666666667,21
140,0,0,145687,32734,-0.6999999999999998,0.6666666666666666,20
25,0,0,250605,64569,1.0,0.75,14
139,0,1,100420,17167,-0.28125,0.6541666666666667,13
137,0,0,155871,32976,-0.20833333333333331,0.65,13
142,0,0,136906,27782,0.3273809523809524,0.5476190476190476,13
147,0,0,171802,37339,0.0625,0.48125,12
140,0,0,151653,26624,0.0,0.125,03
39,0,0,201011,44126,-1.0,1.0,23
140,0,0,160284,40731,0.06503126503126501,0.4620971620971621,12
137,0,0,168389,41825,0.55,0.425,11
135,0,0,123381,18989,0.35,0.30000000000000004,11
140,0,0,145998,32155,0.225,0.7666666666666666,11
97,0,0,167425,63222,0.75,0.9,11
136,0,0,114487,22956,-0.44114583333333335,0.5520833333333333,11
71,0,1,122976,25719,0.625,0.6,17
140,0,0,95334,23805,0.1,0.2833333333333333,11
140,0,0,116825,39271,-1.0,1.0,11
138,0,0,121502,16458,0.8666666666666667,0.8333333333333334,11
100,0,0,112754,15634,0.17045454545454544,0.45454545454545453,11
136,0,0,213015,62918,0.3,0.7000000000000001,11
140,0,0,148530,36718,-0.484375,0.5,03
132,0,0,91482,20551,0.234375,0.475,03
140,0,0,247250,59475,-0.7874999999999999,0.6666666666666666,12
136,0,0,246336,33644,0.8,0.8,03
58,0,1,52115,6522,0.13636363636363635,0.5,01
62,0,0,100953,16095,0.42500000000000004,0.75,00
140,0,0,175629,38159,0.09765625000000003,0.5,11
140,0,0,149030,30491,-0.625,1.0,11
137,0,0,124604,27423,0.0,0.1,00
146,0,0,173431,33989,0.0625,0.225,21
117,0,0,159883,32043,0.0,0.0,14
140,0,0,124502,24544,0.13636363636363635,0.5,13
137,0,0,168116,34833,-0.7874999999999999,0.6666666666666666,13
140,0,0,169720,34384,0.3,0.55,12
137,0,0,131171,23609,0.1825,0.315,12
138,0,0,129019,30682,0.0,0.55,12
74,0,2,66299,10948,0.5,0.5,23
94,0,0,67574,16586,-0.0625,0.625,23
138,0,0,166162,41532,-0.5,0.5,21
144,0,0,104975,23384,-0.2916666666666667,0.5083333333333333,21
107,0,0,219081,58292,0.26785714285714285,0.42857142857142855,15
139,0,0,213967,49424,-0.22760416666666666,0.7270833333333333,13
140,0,1,109423,21896,-0.625,1.0,13
113,1,0,166900,32099,0.0,0.0,15
140,0,0,103172,15757,-0.1714285714285714,0.6452380952380953,13
136,0,2,77692,13461,-0.30000000000000004,0.5666666666666668,13
140,0,1,106894,20385,-0.21875,0.675,13
113,0,0,146362,28530,0.0,0.0,23
57,0,0,109605,18731,0.0,0.0,22
77,0,0,56665,10562,0.0,0.0,20
111,1,1,86866,15787,0.4375,0.55,16
87,1,0,181326,44447,0.41875,0.775,16
138,0,0,157464,30035,-0.169375,0.6425,13
136,0,0,86708,17050,-0.04375000000000001,0.6,13
88,0,0,110156,24437,0.41369047619047616,0.6345238095238095,23
74,0,2,72080,10499,0.5,0.5,23
142,0,4,71082,11211,0.0,0.0,19
140,0,0,113151,27646,-0.09999999999999992,0.5833333333333333,13
140,0,0,104578,25446,0.0,1.0,13
140,0,0,125934,27534,-0.6875,0.8125,11
60,0,1,52667,6421,0.5,0.5,02
139,0,5,43952,6358,0.25,0.3333333333333333,02
114,0,0,149360,28728,-0.0625,0.25,02
138,0,1,107633,22726,0.175,0.275,00
142,0,2,74513,12261,0.125,0.16666666666666666,22
74,0,0,129503,21308,0.0,0.0,12
134,0,0,104928,18593,0.07916666666666666,0.43333333333333335,12
140,0,0,127163,25723,-0.21875,0.5,12
95,0,0,189726,52684,0.11458333333333333,0.325,02
139,0,0,204953,54976,-1.0,1.0,02
140,0,2,159449,31540,0.10357142857142856,0.5419047619047619,02
123,0,1,99146,18425,0.42500000000000004,0.625,00
142,0,0,129404,25278,0.0,0.0,17
128,1,1,97735,16081,1.0,0.75,17
122,0,0,107399,20631,0.0,0.0,16
137,0,0,152096,23343,0.3352272727272727,0.4772727272727273,11
139,0,0,174657,26368,0.13333333333333333,0.43333333333333335,11
137,0,0,392259,88616,0.25,0.5,14
138,0,0,213653,39355,0.5333333333333333,0.7600000000000001,12
140,0,0,209040,44746,-0.6999999999999998,0.6666666666666666,12
137,0,0,125369,16629,0.6300000000000001,0.6399999999999999,12
142,0,1,0,27545,0.0,0.0,23
135,0,1,174658,23000,0.44375,0.63125,11
134,0,0,285227,51577,0.9,0.875,04
48,0,0,90232,16226,0.0,0.0,18
117,0,0,84833,13840,0.04107142857142857,0.557142857142857,18
53,0,0,57697,8981,0.0,0.0,17
97,2,0,158115,37356,0.0,0.11904761904761905,17
127,0,0,170421,36693,0.0,0.0,17
133,1,0,145119,34278,0.0,0.0,17
99,0,0,215450,60160,0.0,0.0,17
118,0,0,177591,42335,0.0,0.0,17
92,1,0,89336,18018,0.0,0.0,17
138,0,0,107617,19741,0.25,0.5,17
112,0,0,263773,69078,0.0,0.0,12
91,1,0,110742,20439,1.0,1.0,04
142,0,0,163589,33908,0.5803571428571429,0.7428571428571429,00
101,1,0,64870,12099,0.0,0.0,20
60,0,0,64096,8251,0.65,0.625,20
52,1,0,55345,8736,0.0,0.0,20
86,0,0,156873,38089,0.5,0.375,13
140,0,0,147304,25197,0.20694444444444446,0.6513888888888889,13
140,0,0,122852,27391,-0.0625,0.4,12
135,0,0,80545,16107,0.6000000000000001,0.9,04
111,1,1,63596,9964,1.0,0.75,01
121,0,0,133446,20835,1.0,1.0,22
138,0,0,105188,20663,0.0,0.0,17
136,0,1,64503,11208,0.35000000000000003,0.33888888888888885,14
108,0,1,55974,10469,-0.3947916666666666,0.47222222222222215,13
135,0,1,56923,11805,0.5,0.9,13
139,0,0,56490,11338,0.13999999999999999,0.45999999999999996,12
144,0,1,47004,10026,0.0,0.2833333333333333,12
66,0,2,36694,5581,0.5,0.5,11
142,0,3,0,8936,1.0,0.9,19
142,0,2,0,6762,0.0,0.06666666666666667,19
90,0,0,101819,21166,0.012500000000000004,0.175,17
68,0,0,41741,11271,0.0,0.0,17
140,0,0,62593,13743,0.40625,0.5166666666666667,14
139,0,0,65275,15972,-0.1875,0.6166666666666667,14
139,0,0,54925,10268,0.1,0.42500000000000004,14
140,0,0,57718,10885,0.04545454545454545,0.15151515151515152,14
139,0,0,104210,24032,-0.25,0.5125,13
138,0,0,118137,24565,1.0,0.75,13
95,0,3,45793,8094,0.5,0.525,02
138,0,1,56599,11321,0.6785714285714286,0.6607142857142857,01
136,0,2,59789,12399,-0.48750000000000004,0.65,01
135,0,0,158150,37139,0.8333333333333334,0.75,13
138,0,0,57351,13794,-0.26749999999999996,0.44000000000000006,00
140,0,1,44082,11275,0.2,0.2,00
140,0,1,82635,18475,-0.4948051948051947,0.7476190476190476,22
144,0,0,68722,15076,0.0,0.0,20
140,0,0,68070,15861,-0.10714285714285715,0.7678571428571428,20
140,0,0,125063,29006,0.125,0.6,19
136,0,0,76489,14975,0.4166666666666667,0.6333333333333333,14
140,0,0,77324,15887,0.125,0.5,13
104,0,0,118496,24670,0.06875,0.275,01
136,0,0,93192,21751,0.0,1.0,00
79,0,1,66651,18723,0.125,0.4,13
133,0,0,75069,16318,-0.3583333333333334,0.5666666666666667,13
140,0,0,85929,20709,-0.25,0.75,12
138,0,0,107096,20844,0.28750000000000003,0.6125,17
49,0,0,126587,29438,0.0,0.0,11
139,0,0,65570,13202,-0.11499999999999999,0.9666666666666667,11
134,0,0,56561,12522,0.0,0.0,11
138,0,0,52702,12053,0.4375,0.55,11
140,0,0,53150,12292,-0.20833333333333334,0.6166666666666667,11
140,0,0,70711,17003,-0.3666666666666667,0.43333333333333335,11
136,0,0,79115,16371,0.75,0.7833333333333333,10
94,1,0,83981,18972,0.3125,0.3333333333333333,17
139,0,1,124327,34496,-0.3125,0.875,14
140,0,1,90599,21140,0.65,0.625,13
138,0,0,69939,16872,-0.5916666666666667,0.5888888888888889,12
151,0,2,51018,9261,0.625,0.6,04
140,0,0,114654,27441,0.15000000000000002,0.875,04
140,0,0,106141,31664,-0.16666666666666666,0.37777777777777777,12
138,0,0,112284,28080,0.09500000000000001,0.65,12
114,0,0,84163,23796,0.0,0.0,12
138,0,0,64570,17307,-0.14250000000000002,0.65,12
83,1,0,43910,14760,0.0,0.0,02
94,1,1,0,10991,0.0,0.0,01
41,0,0,91412,28584,-0.16666666666666666,0.6166666666666667,01
107,0,0,42440,10375,-0.045,0.47,22
76,0,0,48510,11628,-0.25,0.4,20
86,0,0,41019,11005,0.5,0.5,15
146,1,0,91147,22888,0.0,0.0,02
68,0,0,121059,24546,0.1,0.2,22
143,0,0,107260,22986,0.0,0.06666666666666667,14
140,0,0,98690,22906,0.0,1.0,14
137,0,0,67411,15738,-0.11749999999999998,0.5533333333333333,11
136,0,0,82146,20962,-0.06666666666666667,0.2523809523809524,11
140,0,0,120551,36818,0.26666666666666666,0.35555555555555557,11
134,0,0,36829,7201,0.8187500000000001,0.8125,11
137,0,0,75804,18805,-0.04652777777777778,0.5,04
138,0,1,72443,20368,-0.1283333333333333,0.6033333333333333,18
142,0,2,0,6613,0.0,0.0,16
140,0,2,56856,17768,-0.65,0.75,16
141,0,1,34333,7947,0.21428571428571427,0.5714285714285714,16
91,0,1,28120,5382,0.8875000000000001,0.95,16
139,0,0,83273,16918,0.42017857142857146,0.5014285714285714,02
144,0,0,63823,12032,0.2819444444444444,0.7277777777777779,23
122,0,0,68226,15954,0.75,0.625,15
140,0,0,76374,18291,0.19999999999999998,0.6666666666666666,15
140,0,0,98417,28793,0.012500000000000011,0.7555555555555555,15
138,0,0,82068,19427,-0.1,0.6125,12
139,0,0,67328,17954,0.21916666666666668,0.9266666666666666,11
137,0,0,66175,16252,0.2708333333333333,0.36666666666666664,03
50,0,1,47187,7680,1.0,1.0,00
116,0,0,94088,21837,-0.1875,0.75,19
135,0,0,90399,25592,0.033333333333333326,0.39999999999999997,16
144,0,0,34166,6383,0.0,0.0,14
144,0,0,39963,8672,0.0,0.0,12
137,0,0,37991,9185,0.15000000000000002,0.6,12
132,0,0,64761,14186,0.6,0.5,12
140,0,0,40597,8165,-0.05,0.11666666666666667,11
138,0,0,50234,10413,0.0,0.06666666666666667,11
139,0,0,64291,18815,0.08,0.27,11
132,0,0,69382,20464,0.5,0.8888888888888888,00
138,0,0,55745,18455,0.0,0.0,00
133,0,0,66496,20268,0.0,0.6,00
139,0,0,105408,31536,0.08522727272727272,0.2772727272727273,18
136,0,0,66395,15126,0.3,0.55,13
140,0,0,60490,16137,-0.26666666666666666,0.5857142857142857,13
148,0,0,76747,16320,0.05166666666666666,0.49333333333333335,12
140,0,0,50531,12112,-0.08333333333333333,0.3,12
140,0,0,52019,12940,-0.4374999999999999,0.4208333333333333,11
140,0,0,77749,16878,0.0,0.0,18
137,0,0,52904,13424,0.075,0.79375,14
140,0,0,45394,11093,-0.16999999999999998,0.37,14
138,0,0,45142,10996,-0.08,0.78,13
132,0,0,45383,10574,-0.0625,0.25,13
138,0,0,41549,10111,-1.0,1.0,13
140,0,0,84718,19215,0.25757575757575757,0.4696969696969697,13
145,1,1,40964,14604,-0.06333333333333334,0.5499999999999999,13
134,0,0,59509,17867,-0.2625,0.55,12
140,0,0,78065,23124,0.13958333333333334,0.2316666666666667,01
83,0,0,56426,14499,0.05000000000000002,0.5,23
82,0,0,51921,13863,0.0,0.0,18
137,0,0,81096,20375,-0.19999999999999998,0.4666666666666666,17
144,0,0,53593,12597,0.8,0.75,17
107,0,1,51654,15319,-0.125,0.375,16
139,1,0,41807,9381,0.275,0.59375,15
132,0,0,42054,10702,-0.09999999999999999,0.44166666666666665,15
133,0,0,52191,12424,-0.5,0.5,12
138,0,0,57461,14275,-0.6,0.9,12
140,0,0,71432,18558,0.11250000000000002,0.35000000000000003,12
144,0,0,62949,17261,0.25,0.9166666666666666,23
140,0,0,90633,26468,0.125,0.7,23
125,0,0,61229,13225,0.48333333333333334,0.5583333333333333,18
140,0,0,46199,8939,-0.16666666666666666,0.4888888888888889,18
144,0,1,13503,3897,-0.2,0.95,18
139,0,0,61904,17130,0.0,0.0,17
71,0,0,121635,28751,0.5681818181818181,0.6022727272727273,14
141,0,1,0,13500,0.5800000000000001,0.62,06
107,4,1,0,6753,0.4681818181818182,0.7272727272727273,06
154,0,2,0,6862,0.475,0.705,05
142,0,2,0,7045,0.6454545454545455,0.7848484848484848,05
152,2,2,0,5488,0.0,0.0,05
150,1,0,123885,32132,0.8125,0.75,05
76,0,2,0,9273,1.0,1.0,18
55,0,1,53551,9273,1.0,1.0,18
137,0,0,341167,136701,0.27227272727272733,0.6442424242424243,13
121,0,3,80720,22414,0.10416666666666667,0.75,22
123,0,2,24240,7169,0.0,0.0,19
68,0,0,93567,33794,0.5741071428571429,0.7928571428571429,19
71,0,0,43700,10969,0.0,0.35714285714285715,14
61,0,0,49832,13493,0.0,0.0,22
140,0,0,113526,33347,-0.07333333333333333,0.4666666666666667,14
140,0,0,102968,29211,0.26666666666666666,0.6666666666666666,14
140,0,0,113410,30703,0.6666666666666666,0.43333333333333335,14
139,0,0,75389,18482,0.325,0.3666666666666667,03
140,0,0,96050,22461,0.3070833333333333,0.6479166666666667,21
136,0,0,64898,14856,0.75,0.75,03
137,0,0,68918,16956,0.625,0.5,02
137,0,0,123622,28996,0.125,0.4,23
138,0,0,74766,21427,0.19345238095238096,0.730952380952381,21
136,0,0,87711,21418,0.0,0.0,21
73,0,0,204916,48040,0.5852272727272727,0.7272727272727273,17
39,1,0,146200,40711,0.0,0.0,12
39,1,0,81330,21230,0.8,1.0,21
140,0,0,80420,19171,-0.3249999999999999,0.25555555555555554,21
139,0,1,60259,16093,-0.125,0.3333333333333333,20
134,0,0,107955,30438,0.46875,0.6375,00
140,0,0,62784,17255,0.0,0.25,21
140,0,0,49071,18060,0.15,0.25,21
57,0,0,94898,32706,0.0,0.3,20
140,0,0,61994,14127,-0.47916666666666663,0.95,11
140,0,0,51947,15058,0.5,1.0,11
140,0,0,115271,30226,0.0,0.0,01
140,0,0,60085,14469,0.375,0.8333333333333333,22
140,0,0,70034,20566,0.4,0.625,16
135,0,0,70971,18726,0.0,0.1,16
137,0,0,34295,10079,0.0,0.0,13
138,0,0,63298,12704,0.9,0.875,03
136,0,0,79160,19671,0.20833333333333334,0.3916666666666667,13
140,0,0,51991,11640,0.275,0.75,13
143,0,0,65849,15529,0.2125,0.7833333333333333,13
140,0,0,65772,15161,0.7166666666666667,0.7166666666666667,20
140,0,0,40588,8647,0.024999999999999994,0.7,13
140,0,0,75877,18061,0.16,0.7000000000000001,13
133,0,2,71307,14938,0.0,0.0,02
138,0,2,48089,10210,0.0,0.0,02
91,1,1,0,8890,0.0,0.0,01
140,0,0,215450,56872,0.8,0.75,23
140,0,0,109136,37557,0.033333333333333326,0.8333333333333334,23
144,0,0,129957,35117,-0.25,0.75,21
85,0,0,62865,17348,0.0,0.0,00
141,1,0,52982,12637,0.5,0.5,00
142,2,1,0,3669,0.17045454545454544,0.5,21
137,0,0,58362,18739,0.3,0.45,13
140,0,0,38705,8001,-0.0625,0.23333333333333334,13
138,1,2,33807,6913,0.75,0.725,13
139,0,0,34704,6256,0.225,0.5083333333333334,13
140,1,0,41803,10785,0.0,0.11904761904761905,03
142,1,0,26756,6896,0.0,0.0,16
137,0,0,67980,17589,0.0,0.0,16
136,0,0,104727,32158,-0.25,0.3125,11
138,0,0,36720,8673,1.0,0.75,01
118,1,0,21416,5435,0.0,0.0,22
137,0,0,119123,39051,-0.04375,0.44375,14
127,0,0,58327,13310,-0.13833333333333334,0.2883333333333334,13
98,0,0,54781,10358,0.5,0.375,13
138,0,1,35795,8636,-0.2136111111111111,0.3177777777777778,13
106,0,2,55721,13636,1.0,0.75,18
137,0,0,41113,9432,0.65,1.0,03
146,4,1,0,3543,0.17045454545454544,0.5,00
124,1,0,22471,6109,0.0,0.0,21
135,0,0,56657,14150,0.40625,0.59375,12
110,0,0,74706,17585,0.15,0.15000000000000002,11
140,0,0,74041,22263,0.8,0.75,11
134,0,0,44976,10162,0.025,0.3,04
135,0,0,41253,9393,-0.06818181818181818,0.45454545454545453,04
140,0,0,53819,11715,0.175,0.275,04
81,0,0,60727,16012,0.0,0.0,00
135,0,0,100843,28321,-0.125,0.65,23
138,1,0,25939,7605,0.0,0.0,22
140,0,0,57753,15775,-0.075,0.15833333333333333,13
138,0,0,57566,15270,-0.3791666666666667,0.7041666666666666,13
137,0,0,103635,32854,0.0,0.0,13
140,0,2,68926,19219,-0.2476190476190476,0.6007936507936508,01
52,0,1,26695,5238,0.5,0.5,00
144,0,0,50379,11926,0.0,0.0,15
131,0,0,49181,9580,0.45,0.425,13
140,0,0,76487,12664,0.3333333333333333,0.7666666666666666,13
100,0,0,28989,5469,0.5,0.5,12
142,0,3,0,5730,0.0,0.0,19
75,0,1,26628,7037,0.25,0.2,19
146,0,3,0,6427,0.17222222222222222,0.5944444444444444,18
80,0,0,30022,11923,0.5,0.65,14
135,0,1,71787,24178,-0.47916666666666663,1.0,14
125,0,0,102931,17968,-0.012500000000000011,0.30000000000000004,12
141,0,0,47730,10886,0.0,0.1,11
135,0,1,28885,6947,0.4,0.375,11
140,0,0,36843,8879,0.5,0.375,03
146,0,0,35106,8819,0.0,0.0,22
135,0,0,22107,5208,0.17045454545454544,0.5,19
57,1,0,39133,9139,0.0,0.0,03
137,1,0,19727,5769,0.5,1.0,23
126,1,1,20980,3957,0.0,0.0,22
140,0,0,92026,19510,0.4,0.4375,21
140,0,0,55003,13637,0.6,0.55,01
138,0,0,47708,12426,-1.0,1.0,00
138,2,1,26270,6161,0.0,0.0,19
140,0,0,74506,17929,0.0,0.0,18
55,0,1,30910,5186,0.5,0.5,12
124,1,0,34953,7464,1.0,0.75,03
142,0,0,67727,13743,-0.19829545454545452,0.6515151515151515,21
69,0,0,46450,12673,0.0,0.0,19
111,0,0,85513,27579,0.13636363636363635,0.45454545454545453,19
132,1,0,25736,6358,0.0,0.0,16
137,0,0,137095,41437,0.2537878787878788,0.35984848484848486,13
142,1,0,25857,7922,0.0,0.0,23
142,0,0,135923,37225,-0.07291666666666663,0.675,16
142,0,1,103641,26317,0.19999999999999998,0.2333333333333333,13
137,0,0,49721,13943,-0.1,0.375,22
140,0,0,64683,19923,0.002777777777777768,0.5138888888888888,22
136,0,1,30114,6318,0.65,0.625,21
137,0,0,91365,24468,-0.25,0.3,18
57,0,0,55666,14322,-0.3125,0.6,12
140,0,0,40380,9967,0.2333333333333333,0.30833333333333335,12
136,0,0,38718,9323,-0.25,0.5,12
131,0,0,46348,11851,-0.09583333333333335,0.8166666666666667,11
140,0,0,44320,11565,0.0037878787878787845,0.27651515151515155,11
139,0,0,51199,13220,0.0,0.0,11
140,0,0,110896,26856,-0.17090909090909093,0.77,05
139,0,1,37808,8959,0.5666666666666667,0.875,19
116,0,0,37454,9506,0.05,0.15,19
144,1,1,36492,8979,0.31160714285714286,0.33035714285714285,16
139,0,0,61943,16953,-0.65625,0.75,03
126,0,0,117921,37193,0.2,0.3,01
104,0,0,106939,23890,0.625,0.75,00
137,0,0,69765,16808,0.35,0.525,02
106,0,0,30027,5393,0.0,0.0,22
116,0,0,55182,9527,0.4270833333333333,0.6979166666666666,14
128,0,0,63413,11685,-0.0625,0.625,14
129,0,0,65169,12236,0.7125,0.625,03
75,0,0,50206,14240,0.0,0.0,20
146,1,4,0,7192,0.8,0.75,19
146,0,0,25140,6923,0.0,0.0,16
141,0,0,29406,7800,0.0,0.0,15
138,0,0,74598,16933,0.27999999999999997,0.62,11
140,0,0,48976,10875,0.2,0.75,11
140,0,0,43536,10290,0.6,0.75,11
140,0,0,43413,10906,0.09943181818181818,0.4772727272727273,11
140,0,0,103438,32989,-0.8,0.9,11
140,0,0,81013,18168,0.5,0.5125000000000001,03
140,0,0,67899,15141,0.53125,0.625,03
128,0,0,26652,6428,0.0,0.0,23
140,0,0,23532,6513,0.0,0.0,20
142,2,2,0,5691,0.0,0.0,20
106,0,0,103566,27533,0.1416666666666667,0.75,20
138,0,0,209530,72428,-0.0625,0.0,11
140,0,1,70168,18331,-0.29999999999999993,0.5166666666666667,11
138,0,0,94423,20881,0.8666666666666667,0.6333333333333333,11
140,0,1,87754,24213,0.0,0.75,03
135,2,3,32099,8891,0.0,0.0,02
140,0,2,31139,7487,-0.8499999999999999,0.8333333333333333,02
134,0,3,29818,7409,0.0,0.0,02
139,0,3,28741,7665,0.0,0.0,02
51,0,0,66399,13391,0.525,0.75,21
138,0,0,81030,23755,0.35,0.45,14
133,0,0,97727,30182,-0.13257575757575757,0.47196969696969693,00
134,0,0,46391,10433,0.35833333333333334,0.7083333333333334,20
140,0,0,46256,11186,0.4,0.625,20
