length,number_of_hashtags,number_of_mentions,likes_received,retweets_received,sentiment,time,hashtags_tuple,hashtag_1,hashtag_2,hashtag_3,hashtag_4,hashtag_5
65,0,1,34639,5156,positive,02,[]
80,0,0,45945,10340,positive,02,[]
131,0,0,107026,23007,positive,02,[]
138,0,0,70899,13704,positive,02,[]
142,0,0,76303,22766,positive,23,[]
118,0,2,34887,7166,positive,22,[]
103,0,2,42407,8449,positive,22,[]
142,0,0,57279,12289,positive,21,[]
117,1,2,29362,5406,neutral,20,"[{u'indices': [107, 117], u'text': u'NYCStrong'}]",NYCStrong
99,0,2,34952,6508,neutral,20,[]
142,0,0,56061,12606,negative,19,[]
140,0,0,55966,11730,neutral,15,[]
140,0,0,82622,17596,positive,14,[]
47,2,0,39972,8888,neutral,13,"[{u'indices': [0, 10], u'text': u'NYCStrong'}, {u'indices': [11, 15], u'text': u'USA'}]",NYCStrong,USA
126,0,1,76997,21313,neutral,11,[]
139,0,1,101698,26104,negative,11,[]
140,0,0,130960,37464,neutral,11,[]
138,0,0,148598,37504,positive,01,[]
140,0,0,69514,13645,negative,01,[]
138,0,0,113683,26100,positive,22,[]
118,0,0,142653,36090,neutral,22,[]
131,0,0,110062,25426,negative,21,[]
114,1,0,44290,11039,negative,19,"[{u'indices': [68, 84], u'text': u'EndingWarOnCoal'}]",EndingWarOnCoal
111,0,0,29446,6506,positive,19,[]
119,0,0,41160,10429,positive,18,[]
83,1,0,62657,13966,positive,16,"[{u'indices': [45, 59], u'text': u'Halloween2017'}]",Halloween2017
51,0,1,28306,5997,neutral,15,[]
138,0,0,37300,10007,negative,14,[]
134,0,0,53566,12623,negative,14,[]
140,0,0,68370,17796,negative,14,[]
136,0,0,76378,17237,neutral,12,[]
139,0,0,56639,12835,negative,12,[]
140,0,0,59610,14483,negative,12,[]
32,0,0,92893,23139,neutral,14,[]
143,0,0,122453,35527,negative,14,[]
45,0,1,44007,7752,positive,11,[]
132,0,0,110278,35458,positive,11,[]
141,0,0,93984,24086,positive,14,[]
137,0,0,102277,25611,positive,14,[]
140,0,0,75580,18250,negative,14,[]
140,0,0,89456,24265,positive,14,[]
144,0,0,114035,30721,negative,13,[]
142,0,0,68718,14525,positive,13,[]
47,0,0,94441,20050,negative,23,[]
140,0,0,116693,26012,negative,22,[]
142,1,0,64366,15121,positive,22,"[{u'indices': [6, 25], u'text': u'FirstRespondersDay'}]",FirstRespondersDay
59,0,0,54903,10804,neutral,21,[]
125,0,0,51998,10641,positive,21,[]
135,1,0,72931,17284,negative,21,"[{u'indices': [98, 107], u'text': u'JFKFiles'}]",JFKFiles
139,1,0,42079,9255,neutral,14,"[{u'indices': [79, 94], u'text': u'OpioidEpidemic'}]",OpioidEpidemic
139,0,0,133435,24290,negative,12,[]
138,0,0,90217,21264,positive,12,[]
148,0,0,69919,26144,neutral,02,[]
33,1,0,66867,17915,neutral,00,"[{u'indices': [0, 9], u'text': u'JFKFiles'}]",JFKFiles
73,1,1,42754,10300,positive,23,"[{u'indices': [33, 49], u'text': u'FlashbackFriday'}]",FlashbackFriday
116,0,0,45504,8990,negative,21,[]
106,0,1,46145,13581,positive,20,[]
142,0,0,48832,10319,negative,18,[]
140,0,0,62120,11926,positive,14,[]
46,0,1,40070,8266,neutral,14,[]
140,0,0,102582,28232,positive,13,[]
128,0,1,50309,10126,positive,12,[]
138,0,0,96625,19918,positive,11,[]
100,0,1,51120,10507,positive,11,[]
140,0,3,46479,8938,neutral,11,[]
52,0,1,44972,7166,positive,10,[]
142,0,0,55198,11793,positive,10,[]
146,1,0,46444,10188,negative,01,"[{u'indices': [38, 53], u'text': u'OpioidEpidemic'}]",OpioidEpidemic
